Data da Venda,ID da Venda,ID do Cliente,Nome do Cliente,Produto,ID do Produto,Categoria,Preço Unitário,Quantidade,Valor Total,Meio de Pagamento,Vendedor,Região,Status da Venda
19/05/2024,0695,632,Yuri Lopes,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Dinheiro,Clarice da Mata,Centro-Oeste,Cancelada
21/07/2024,0696,467,Yuri Santos,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Transferência,Kaique Viana,Norte,Concluída
27/07/2024,0697,329,Ana Laura Monteiro,Mouse Wireless,2003,Acessórios,150.0,2,300.0,Cartão,Enrico Melo,Sul,Pendente
08/05/2024,0698,273,Dr. Enrico Souza,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Cartão,Maria Eduarda Alves,Sudeste,Pendente
14/02/2024,0699,361,Isabel Porto,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Cartão,Pedro Farias,Norte,Pendente
16/01/2024,0700,956,Giovanna Nascimento,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Cartão,João Pedro Fernandes,Sudeste,Cancelada
28/07/2024,0701,489,Sra. Alice Silveira,Laptop ABC,2002,Eletrônicos,3500.0,5,17500.0,Pix,Dr. Luigi Barbosa,Sudeste,Pendente
25/04/2024,0702,256,Caroline Martins,Smartwatch DEF,2004,Eletrônicos,800.0,1,800.0,Pix,Ana Júlia Castro,Sudeste,Pendente
06/03/2024,0703,203,Maria Alice Almeida,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Dinheiro,Ana Clara da Rocha,Sudeste,Concluída
17/09/2024,0704,623,Stephany da Rosa,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Cartão,Lara Cavalcanti,Norte,Cancelada
20/03/2024,0705,303,Pietra Pinto,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Dinheiro,Ana Julia da Costa,Centro-Oeste,Pendente
10/01/2024,0706,519,Raquel Melo,Teclado RGB,2005,Acessórios,300.0,2,600.0,Cartão,Bryan Cardoso,Sul,Cancelada
22/01/2024,0707,312,Fernando Cardoso,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Dinheiro,Daniela Ferreira,Norte,Concluída
07/06/2024,0708,787,Lavínia Nunes,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Transferência,Gabrielly Aragão,Nordeste,Concluída
31/05/2024,0709,898,Ana Vitória Teixeira,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Pix,Pedro Campos,Nordeste,Cancelada
20/10/2024,0710,403,Dra. Amanda Cardoso,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Cartão,Sr. Gustavo Jesus,Norte,Concluída
23/08/2024,0711,995,Gustavo Henrique Pires,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Pix,Julia Araújo,Centro-Oeste,Cancelada
03/07/2024,0712,856,Luiz Otávio das Neves,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Cartão,Vinicius Novaes,Norte,Concluída
05/11/2024,0713,779,Evelyn da Conceição,Mouse Wireless,2003,Acessórios,150.0,3,450.0,Pix,Renan Moura,Sudeste,Pendente
05/01/2024,0714,374,Maria Eduarda da Conceição,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Pix,Augusto Almeida,Nordeste,Concluída
10/08/2024,0715,510,Julia Teixeira,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Pix,Ana Júlia Lima,Sudeste,Pendente
22/03/2024,0716,971,Dra. Rebeca Monteiro,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Dinheiro,Juan Silva,Norte,Concluída
25/02/2024,0717,812,Diego das Neves,Smartphone XYZ,2001,Eletrônicos,1200.0,2,2400.0,Cartão,Eloah da Mota,Sudeste,Pendente
14/02/2024,0718,594,Raul Barros,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Transferência,Letícia Vieira,Centro-Oeste,Pendente
29/01/2024,0719,129,Raul Campos,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Transferência,Caio da Paz,Norte,Cancelada
08/10/2024,0720,551,Luiza Melo,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Pix,Sr. Raul Duarte,Centro-Oeste,Concluída
08/02/2024,0721,821,Pedro Henrique Campos,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Cartão,Ian Rodrigues,Sudeste,Pendente
24/06/2024,0722,844,Dr. Ryan da Costa,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Pix,Maria Fernanda Moreira,Sudeste,Concluída
09/11/2024,0723,959,Dr. Davi Luiz Almeida,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Dinheiro,Sr. Yuri das Neves,Sul,Cancelada
03/10/2024,0724,972,Dra. Larissa Freitas,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Cartão,Sr. Renan Melo,Sudeste,Cancelada
05/07/2024,0725,346,Lavínia Moraes,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Cartão,Luigi Vieira,Sul,Concluída
12/02/2024,0726,663,Pedro Cardoso,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Dinheiro,Daniel Teixeira,Norte,Cancelada
17/03/2024,0727,554,Thomas Cardoso,Impressora Laser,2008,Eletrônicos,2000.0,1,2000.0,Transferência,Srta. Alexia Santos,Sudeste,Cancelada
02/09/2024,0728,221,Nathan Nunes,Impressora Laser,2008,Eletrônicos,2000.0,1,2000.0,Cartão,Clara Azevedo,Sudeste,Cancelada
02/08/2024,0729,136,Marcelo Viana,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Pix,Milena da Costa,Sul,Pendente
22/05/2024,0730,311,Clarice Gonçalves,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Pix,Lucas Gabriel Santos,Norte,Concluída
17/07/2024,0731,964,João Vitor Moreira,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Transferência,Alana Duarte,Centro-Oeste,Pendente
25/11/2024,0732,563,Nina da Cunha,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Dinheiro,Beatriz Porto,Norte,Cancelada
02/03/2024,0733,463,Miguel da Conceição,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Pix,Dra. Luana Moraes,Norte,Concluída
16/01/2024,0734,268,Vitor Hugo Rodrigues,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Transferência,Bernardo Ferreira,Norte,Cancelada
23/05/2024,0735,725,Augusto da Rocha,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Cartão,Vitória Moreira,Sudeste,Concluída
30/05/2024,0736,568,Laís Barbosa,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Cartão,Pietro Martins,Sudeste,Concluída
10/02/2024,0737,748,Dra. Maysa Freitas,Laptop ABC,2002,Eletrônicos,3500.0,4,14000.0,Transferência,Sra. Maria Luiza Viana,Sul,Pendente
09/08/2024,0738,237,João Miguel Nascimento,Impressora Laser,2008,Eletrônicos,2000.0,1,2000.0,Cartão,Sr. Luiz Henrique Fernandes,Sul,Cancelada
26/05/2024,0739,958,Luiz Henrique Nunes,Impressora Laser,2008,Eletrônicos,2000.0,5,10000.0,Dinheiro,Dr. Luigi Rocha,Sul,Concluída
22/08/2024,0740,848,Luiz Fernando Cunha,Mouse Wireless,2003,Acessórios,150.0,1,150.0,Transferência,Bárbara Dias,Sul,Pendente
30/01/2024,0741,429,Melissa Freitas,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Dinheiro,Davi Lucas da Mata,Centro-Oeste,Cancelada
02/03/2024,0742,451,Sr. Rafael Dias,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Dinheiro,Helena Correia,Nordeste,Cancelada
06/07/2024,0743,716,Luana Rocha,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Pix,Nicolas da Cruz,Sul,Pendente
08/09/2024,0744,322,Alexia Farias,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Pix,Cauê da Cruz,Centro-Oeste,Pendente
22/02/2024,0745,235,Maitê Barbosa,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Pix,Bianca Caldeira,Norte,Cancelada
05/03/2024,0746,675,Diego Silveira,Impressora Laser,2008,Eletrônicos,2000.0,5,10000.0,Transferência,Maria Vitória Aragão,Sul,Cancelada
06/10/2024,0747,998,Dra. Esther Cardoso,Monitor HD,2007,Eletrônicos,1000.0,1,1000.0,Cartão,Levi Ribeiro,Norte,Cancelada
06/07/2024,0748,248,Enzo Gabriel Oliveira,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Dinheiro,Bianca da Mata,Centro-Oeste,Concluída
30/08/2024,0749,393,Maitê Ferreira,Teclado RGB,2005,Acessórios,300.0,2,600.0,Cartão,Thiago Mendes,Centro-Oeste,Concluída
25/06/2024,0750,871,Maria Sophia Campos,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Transferência,João Miguel Nogueira,Norte,Pendente
21/02/2024,0751,988,Anthony da Paz,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Transferência,Lívia Peixoto,Nordeste,Pendente
16/11/2024,0752,903,Otávio Castro,Teclado RGB,2005,Acessórios,300.0,1,300.0,Transferência,Lucas Azevedo,Sudeste,Cancelada
31/10/2024,0753,907,Lívia Costa,Fone Bluetooth,2006,Acessórios,250.0,5,1250.0,Cartão,Lucca Costela,Norte,Pendente
22/08/2024,0754,357,Agatha Pinto,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Transferência,Kamilly Moura,Nordeste,Pendente
17/01/2024,0755,821,Dra. Lara Dias,Fone Bluetooth,2006,Acessórios,250.0,5,1250.0,Dinheiro,Vitória Nascimento,Nordeste,Cancelada
16/05/2024,0756,559,Yasmin Castro,Mouse Wireless,2003,Acessórios,150.0,1,150.0,Dinheiro,Beatriz Fernandes,Nordeste,Pendente
04/07/2024,0757,626,Bruno Gomes,Laptop ABC,2002,Eletrônicos,3500.0,4,14000.0,Cartão,Maria Cecília Oliveira,Sudeste,Cancelada
10/04/2024,0758,669,Alexandre Almeida,Teclado RGB,2005,Acessórios,300.0,2,600.0,Dinheiro,Manuela Costa,Sul,Cancelada
20/07/2024,0759,105,João Miguel da Rocha,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Dinheiro,Sra. Júlia Moreira,Norte,Concluída
11/02/2024,0760,430,Kevin Fernandes,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Pix,Luiz Otávio Pereira,Sudeste,Pendente
07/08/2024,0761,663,Dr. Rodrigo Novaes,Fone Bluetooth,2006,Acessórios,250.0,1,250.0,Pix,Juan Vieira,Sul,Concluída
31/10/2024,0762,288,Luana da Luz,Laptop ABC,2002,Eletrônicos,3500.0,5,17500.0,Dinheiro,Dr. Fernando Lima,Sudeste,Pendente
12/08/2024,0763,649,Dr. Vicente Cunha,Monitor HD,2007,Eletrônicos,1000.0,1,1000.0,Pix,Ana Vitória Dias,Nordeste,Concluída
22/06/2024,0764,779,Srta. Ana Luiza da Rosa,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Pix,Juliana Mendes,Centro-Oeste,Concluída
07/11/2024,0765,870,Mariana Barros,Impressora Laser,2008,Eletrônicos,2000.0,5,10000.0,Cartão,João Pedro Almeida,Norte,Pendente
08/11/2024,0766,454,Danilo Ribeiro,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Dinheiro,Larissa Carvalho,Norte,Pendente
25/01/2024,0767,428,Enzo Gabriel Moura,Monitor HD,2007,Eletrônicos,1000.0,1,1000.0,Transferência,Otávio Azevedo,Centro-Oeste,Pendente
08/10/2024,0768,841,Juliana Silveira,Teclado RGB,2005,Acessórios,300.0,1,300.0,Pix,Theo Caldeira,Sul,Pendente
27/10/2024,0769,556,Pedro Miguel Sales,Impressora Laser,2008,Eletrônicos,2000.0,1,2000.0,Pix,Alana da Paz,Nordeste,Cancelada
12/09/2024,0770,626,Esther da Mota,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Dinheiro,Yuri Silva,Sul,Pendente
19/07/2024,0771,107,Srta. Mariana da Cunha,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Dinheiro,Alícia Moreira,Sudeste,Concluída
02/04/2024,0772,310,Agatha da Cruz,Monitor HD,2007,Eletrônicos,1000.0,1,1000.0,Dinheiro,Guilherme Nunes,Norte,Cancelada
17/05/2024,0773,834,Julia Nunes,Fone Bluetooth,2006,Acessórios,250.0,1,250.0,Cartão,Catarina Silveira,Norte,Concluída
06/01/2024,0774,282,Dra. Ana Clara Carvalho,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Cartão,Esther Monteiro,Sul,Concluída
14/05/2024,0775,364,Enzo Gabriel da Mota,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Transferência,Juliana Almeida,Sudeste,Cancelada
11/04/2024,0776,423,Juan Santos,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Cartão,Matheus Cardoso,Sul,Concluída
14/07/2024,0777,756,Joaquim Correia,Laptop ABC,2002,Eletrônicos,3500.0,5,17500.0,Cartão,Eloah Teixeira,Norte,Cancelada
11/11/2024,0778,614,Eloah Pires,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Pix,Maria Fernanda Rocha,Sul,Concluída
26/10/2024,0779,388,Vitor Gabriel Mendes,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Transferência,Nina Ramos,Norte,Cancelada
15/08/2024,0780,260,Lucca Correia,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Transferência,Bernardo Nascimento,Sul,Cancelada
03/09/2024,0781,749,Renan Dias,Mouse Wireless,2003,Acessórios,150.0,3,450.0,Pix,Dr. João Gabriel Silveira,Norte,Pendente
27/07/2024,0782,995,Samuel Ferreira,Mouse Wireless,2003,Acessórios,150.0,1,150.0,Cartão,Gustavo Henrique Carvalho,Norte,Pendente
03/06/2024,0783,710,Sofia Mendes,Monitor HD,2007,Eletrônicos,1000.0,5,5000.0,Cartão,Marcos Vinicius da Luz,Centro-Oeste,Concluída
04/07/2024,0784,866,Dr. Enrico Fogaça,Fone Bluetooth,2006,Acessórios,250.0,2,500.0,Transferência,Vinicius da Mota,Sul,Concluída
12/07/2024,0785,264,Srta. Eduarda Duarte,Mouse Wireless,2003,Acessórios,150.0,2,300.0,Pix,Emanuel Dias,Nordeste,Concluída
19/03/2024,0786,285,Pedro Henrique Moraes,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Transferência,Yago Cavalcanti,Sul,Concluída
16/02/2024,0787,397,Renan Sales,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Cartão,Agatha Viana,Nordeste,Pendente
17/01/2024,0788,694,Isadora Lopes,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Pix,Maria Julia Freitas,Nordeste,Pendente
09/07/2024,0789,771,Vitor Hugo Silva,Smartwatch DEF,2004,Eletrônicos,800.0,1,800.0,Pix,João Vitor das Neves,Sul,Concluída
18/10/2024,0790,298,Ana Barros,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Transferência,Yasmin Pereira,Centro-Oeste,Pendente
04/07/2024,0791,775,Alícia Santos,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Dinheiro,Dr. Rodrigo da Luz,Sul,Pendente
26/06/2024,0792,473,Samuel Silveira,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Dinheiro,Gabrielly Alves,Norte,Cancelada
05/01/2024,0793,352,Cecília Nascimento,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Pix,Ana Luiza Martins,Centro-Oeste,Concluída
20/05/2024,0794,795,Emanuella da Mata,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Transferência,Emanuella Duarte,Sudeste,Cancelada
14/04/2024,0795,893,Mariana Mendes,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Cartão,Sr. Luiz Felipe Pereira,Nordeste,Pendente
22/03/2024,0796,721,Pietra Moura,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Dinheiro,Dr. Guilherme Porto,Sul,Concluída
10/03/2024,0797,369,Ana Dias,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Cartão,Thiago Fogaça,Sul,Pendente
08/11/2024,0798,131,Matheus Pinto,Monitor HD,2007,Eletrônicos,1000.0,5,5000.0,Dinheiro,Catarina da Conceição,Norte,Pendente
06/11/2024,0799,366,Srta. Lorena Alves,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Pix,Kaique Sales,Sudeste,Concluída
22/02/2024,0800,890,Manuela Teixeira,Teclado RGB,2005,Acessórios,300.0,2,600.0,Transferência,Sra. Valentina Rodrigues,Sul,Pendente
26/04/2024,0801,192,Matheus Barros,Monitor HD,2007,Eletrônicos,1000.0,3,3000.0,Cartão,Ana Luiza da Cruz,Nordeste,Pendente
24/01/2024,0802,800,Fernando Ribeiro,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Dinheiro,Ana Luiza Porto,Sudeste,Concluída
16/10/2024,0803,283,Dr. João Guilherme Moreira,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Pix,Maria Eduarda Fernandes,Norte,Concluída
13/05/2024,0804,879,Juan Costa,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Cartão,Sr. Murilo Teixeira,Centro-Oeste,Cancelada
08/03/2024,0805,339,João Gabriel Martins,Smartphone XYZ,2001,Eletrônicos,1200.0,2,2400.0,Pix,Maitê Rodrigues,Sudeste,Cancelada
27/10/2024,0806,565,Sra. Ana Júlia Nascimento,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Pix,Esther Rezende,Norte,Pendente
02/09/2024,0807,633,Davi Luiz Mendes,Teclado RGB,2005,Acessórios,300.0,3,900.0,Dinheiro,Marina Nunes,Sudeste,Pendente
25/11/2024,0808,487,Bruno da Cruz,Fone Bluetooth,2006,Acessórios,250.0,5,1250.0,Cartão,Sr. Ian Lopes,Sul,Cancelada
10/09/2024,0809,485,Thales Fogaça,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Transferência,Melissa Novaes,Centro-Oeste,Cancelada
15/04/2024,0810,598,Stephany Moreira,Impressora Laser,2008,Eletrônicos,2000.0,5,10000.0,Cartão,Dra. Manuela Porto,Sul,Concluída
09/06/2024,0811,550,Diego Aragão,Mouse Wireless,2003,Acessórios,150.0,2,300.0,Cartão,Thomas Duarte,Sul,Pendente
14/09/2024,0812,387,Vinicius Cardoso,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Dinheiro,Davi Luiz Novaes,Nordeste,Cancelada
10/02/2024,0813,716,Bernardo Ribeiro,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Transferência,Ana Beatriz Araújo,Centro-Oeste,Pendente
26/10/2024,0814,216,Marcela Cardoso,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Transferência,Francisco da Costa,Nordeste,Pendente
02/02/2024,0815,265,Joana Lima,Monitor HD,2007,Eletrônicos,1000.0,1,1000.0,Dinheiro,Felipe Gomes,Norte,Concluída
21/06/2024,0816,687,Ana Costela,Mouse Wireless,2003,Acessórios,150.0,2,300.0,Cartão,Bárbara Araújo,Sul,Concluída
14/01/2024,0817,157,Isabella Martins,Mouse Wireless,2003,Acessórios,150.0,3,450.0,Dinheiro,Letícia Viana,Sul,Cancelada
15/04/2024,0818,713,Laura Cunha,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Cartão,Dra. Camila Ramos,Nordeste,Cancelada
02/09/2024,0819,721,Dra. Maria Fernanda Pinto,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Dinheiro,Maysa Teixeira,Nordeste,Cancelada
30/04/2024,0820,715,Dr. Marcelo Dias,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Dinheiro,Leonardo Lima,Sul,Pendente
22/05/2024,0821,623,Emanuella da Costa,Teclado RGB,2005,Acessórios,300.0,2,600.0,Pix,André Almeida,Sudeste,Pendente
22/07/2024,0822,704,João Felipe Gomes,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Transferência,Maria Alice Alves,Sudeste,Concluída
24/09/2024,0823,211,Sophia Rocha,Smartphone XYZ,2001,Eletrônicos,1200.0,2,2400.0,Transferência,André Pinto,Nordeste,Pendente
05/11/2024,0824,198,Noah Dias,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Cartão,Marcos Vinicius Moura,Sul,Pendente
14/03/2024,0825,870,Maria Eduarda Pinto,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Transferência,Elisa da Cruz,Nordeste,Pendente
04/10/2024,0826,652,Dra. Joana Nascimento,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Transferência,Francisco Cardoso,Centro-Oeste,Concluída
12/06/2024,0827,814,Eduarda Silveira,Monitor HD,2007,Eletrônicos,1000.0,2,2000.0,Transferência,Olivia Fogaça,Sudeste,Cancelada
20/04/2024,0828,703,Sofia Teixeira,Laptop ABC,2002,Eletrônicos,3500.0,4,14000.0,Dinheiro,Juan da Mota,Centro-Oeste,Cancelada
27/01/2024,0829,884,Daniel Gonçalves,Smartwatch DEF,2004,Eletrônicos,800.0,1,800.0,Pix,Pedro Miguel Ramos,Sul,Pendente
27/08/2024,0830,518,Emanuelly Rodrigues,Teclado RGB,2005,Acessórios,300.0,2,600.0,Cartão,Igor Aragão,Norte,Pendente
29/02/2024,0831,635,Luiz Otávio Aragão,Laptop ABC,2002,Eletrônicos,3500.0,5,17500.0,Cartão,Calebe Gomes,Sudeste,Pendente
14/04/2024,0832,310,Theo Pires,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Pix,Srta. Daniela Carvalho,Norte,Concluída
28/02/2024,0833,536,Luiz Felipe da Rosa,Teclado RGB,2005,Acessórios,300.0,3,900.0,Transferência,Dr. Henrique Sales,Sul,Cancelada
24/05/2024,0834,726,Pietra Azevedo,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Dinheiro,Sr. Vitor Gabriel da Conceição,Sudeste,Pendente
22/01/2024,0835,902,Yago Novaes,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Pix,Marcelo Ribeiro,Sul,Pendente
11/03/2024,0836,595,Fernando Nascimento,Teclado RGB,2005,Acessórios,300.0,3,900.0,Pix,Cauã Farias,Sudeste,Pendente
29/05/2024,0837,241,Elisa Azevedo,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Transferência,Lorenzo Castro,Nordeste,Concluída
21/07/2024,0838,319,Cecília Ribeiro,Monitor HD,2007,Eletrônicos,1000.0,3,3000.0,Cartão,Nina Lima,Nordeste,Cancelada
05/05/2024,0839,751,Pedro Lucas Barbosa,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Dinheiro,Dra. Manuela Costa,Sudeste,Pendente
08/04/2024,0840,545,Maysa Jesus,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Pix,João Guilherme Barros,Nordeste,Cancelada
15/09/2024,0841,181,Carlos Eduardo Duarte,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Transferência,Larissa Martins,Sul,Pendente
06/01/2024,0842,633,Guilherme Costa,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Cartão,Vitória Farias,Nordeste,Pendente
04/01/2024,0843,606,Nathan Ribeiro,Impressora Laser,2008,Eletrônicos,2000.0,1,2000.0,Dinheiro,Dra. Brenda Moura,Sul,Cancelada
26/10/2024,0844,299,Felipe da Cruz,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Dinheiro,Ana Laura Mendes,Sul,Concluída
21/10/2024,0845,790,Ana Carolina Caldeira,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Dinheiro,Sr. Samuel Teixeira,Norte,Concluída
03/11/2024,0846,188,Cauê Rodrigues,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Pix,Ian Monteiro,Sudeste,Cancelada
08/11/2024,0847,700,Sabrina da Mota,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Cartão,Ryan Nascimento,Norte,Concluída
19/05/2024,0848,662,Srta. Eloah Barbosa,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Pix,Rafaela Pires,Centro-Oeste,Cancelada
05/08/2024,0849,331,Marcelo Rodrigues,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Transferência,Miguel da Mata,Sul,Concluída
30/07/2024,0850,367,Dr. Thomas Rezende,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Cartão,Noah Vieira,Sul,Concluída
03/03/2024,0851,615,Luiz Miguel da Costa,Teclado RGB,2005,Acessórios,300.0,3,900.0,Cartão,Evelyn Ferreira,Sul,Cancelada
29/07/2024,0852,997,Dr. Alexandre Santos,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Transferência,Sabrina da Mata,Sul,Cancelada
08/01/2024,0853,888,Isabelly Duarte,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Transferência,Sr. Rafael Teixeira,Sudeste,Pendente
14/11/2024,0854,982,Caroline Souza,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Cartão,Luna Vieira,Centro-Oeste,Concluída
29/02/2024,0855,491,Esther Martins,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Pix,Melissa Martins,Sudeste,Cancelada
12/02/2024,0856,628,Luiz Henrique Campos,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Dinheiro,Cauê da Luz,Centro-Oeste,Concluída
13/01/2024,0857,508,Calebe Rodrigues,Fone Bluetooth,2006,Acessórios,250.0,1,250.0,Dinheiro,Caio Azevedo,Sudeste,Cancelada
09/08/2024,0858,462,Joana Rodrigues,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Pix,Mariane Fernandes,Nordeste,Pendente
20/01/2024,0859,799,Sr. Otávio Cardoso,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Dinheiro,Emanuel Rodrigues,Nordeste,Pendente
19/11/2024,0860,347,Lucas Gabriel Caldeira,Teclado RGB,2005,Acessórios,300.0,2,600.0,Dinheiro,Dr. João Lucas Caldeira,Nordeste,Concluída
15/11/2024,0861,956,Emanuelly Souza,Fone Bluetooth,2006,Acessórios,250.0,2,500.0,Cartão,Thomas Cardoso,Norte,Concluída
20/11/2024,0862,792,Breno da Rosa,Impressora Laser,2008,Eletrônicos,2000.0,5,10000.0,Cartão,Ana Luiza Castro,Sul,Concluída
08/10/2024,0863,968,Luiz Otávio Nogueira,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Pix,Diogo Souza,Sudeste,Pendente
12/09/2024,0864,989,Miguel da Luz,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Dinheiro,Sofia Peixoto,Sul,Cancelada
16/10/2024,0865,507,Vitor Moraes,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Laís Pereira,Norte,Pendente
10/02/2024,0866,918,Diego Vieira,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Cartão,Lívia Mendes,Sul,Cancelada
12/09/2024,0867,503,Luiz Otávio Pires,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Cartão,Dr. Marcos Vinicius Martins,Sul,Cancelada
24/11/2024,0868,423,Dr. Vitor Hugo Pinto,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Dinheiro,Sra. Maria Duarte,Sudeste,Pendente
06/08/2024,0869,203,Clara Nascimento,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Pix,Sofia Fernandes,Nordeste,Pendente
